carBrand,carModel,year,price(rub),city,distance(km),engine_capacity(L),fuel_type
Hyundai,Solaris,2013,780000.0,Москва,96000.0,1.6,"бензин,"
Hyundai,Solaris,2022,2155000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2022,2155000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2022,2155000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2022,2370000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2022,2370000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2022,2370000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2022,2155000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2022,2155000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2022,2155000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2022,2265000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2022,2265000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2022,2265000.0,Москва,,1.6,"бензин,"
Hyundai,Solaris,2020,1298000.0,Москва,149623.0,1.6,"бензин,"
Hyundai,Solaris,2018,1540000.0,Москва,110000.0,1.6,"бензин,"
Hyundai,Solaris,2012,557000.0,Москва,154827.0,1.6,"бензин,"
Hyundai,Solaris,2019,959000.0,Москва,128573.0,1.6,"бензин,"
Hyundai,Solaris,2020,1449000.0,Москва,49851.0,1.6,"бензин,"
Hyundai,Solaris,2020,1518000.0,Москва,37824.0,1.6,"бензин,"
Hyundai,Solaris,2018,1350000.0,Москва,92600.0,1.6,"бензин,"
Hyundai,Solaris,2014,1110000.0,Москва,163000.0,1.6,"бензин,"
Hyundai,Solaris,2019,1500000.0,Москва,50200.0,1.6,"бензин,"
Hyundai,Solaris,2014,880000.0,Москва,110217.0,1.4,"бензин,"
Hyundai,Solaris,2021,1869000.0,Москва,38728.0,1.6,"бензин,"
Hyundai,Solaris,2021,1850000.0,Москва,89995.0,1.6,"бензин,"
Hyundai,Solaris,2021,1850000.0,Москва,89160.0,1.6,"бензин,"
Hyundai,Solaris,2018,1700000.0,Москва,6274.0,1.6,"бензин,"
Hyundai,Solaris,2013,1095000.0,Москва,150520.0,1.6,"бензин,"
Hyundai,Solaris,2019,1550000.0,Москва,63200.0,1.6,"бензин,"
Hyundai,Solaris,2019,1190000.0,Москва,373928.0,1.6,"бензин,"
Hyundai,Solaris,2014,960000.0,Москва,134340.0,1.4,"бензин,"
Hyundai,Solaris,2016,1115000.0,Москва,100064.0,1.6,"бензин,"
Hyundai,Solaris,2019,1525000.0,Москва,87771.0,1.6,"бензин,"
Hyundai,Solaris,2021,1640000.0,Москва,56635.0,1.6,"бензин,"
Hyundai,Solaris,2017,1139000.0,Москва,100673.0,1.6,"бензин,"
Hyundai,Solaris,2022,1850000.0,Москва,25676.0,1.6,"бензин,"
Hyundai,Solaris,2019,1395000.0,Москва,66332.0,1.6,"бензин,"
Hyundai,Solaris,2019,1580000.0,Москва,60178.0,1.6,"бензин,"
Hyundai,Solaris,2014,1250000.0,Москва,62281.0,1.6,"бензин,"
Hyundai,Solaris,2022,1899000.0,Москва,20646.0,1.6,"бензин,"
Hyundai,Solaris,2014,580000.0,Москва,220000.0,1.4,"бензин,"
Hyundai,Solaris,2014,700000.0,Москва,228000.0,1.6,"бензин,"
Hyundai,Solaris,2013,610000.0,Москва,387440.0,1.4,"бензин,"
Hyundai,Solaris,2019,1500000.0,Москва,76501.0,1.6,"бензин,"
Hyundai,Solaris,2018,900000.0,Москва,208122.0,1.6,"бензин,"
Hyundai,Solaris,2015,948000.0,Москва,176546.0,1.6,"бензин,"
Hyundai,Solaris,2011,775000.0,Москва,199734.0,1.6,"бензин,"
Hyundai,Solaris,2021,1404000.0,Москва,88776.0,1.4,"бензин,"
Hyundai,Solaris,2021,1400000.0,Москва,195251.0,1.6,"бензин,"
Hyundai,Solaris,2015,820000.0,Москва,240155.0,1.6,"бензин,"
Hyundai,Solaris,2018,1268000.0,Москва,105505.0,1.4,"бензин,"
Hyundai,Solaris,2011,980000.0,Москва,127191.0,1.6,"бензин,"
Hyundai,Solaris,2015,1075000.0,Москва,121964.0,1.6,"бензин,"
Hyundai,Solaris,2020,1720000.0,Москва,36093.0,1.6,"бензин,"
Hyundai,Solaris,2015,1200000.0,Москва,97000.0,1.6,"бензин,"
Hyundai,Solaris,2019,1388000.0,Москва,55000.0,1.6,"бензин,"
Hyundai,Solaris,2021,1625050.0,Москва,61821.0,1.6,"бензин,"
Hyundai,Solaris,2015,999999.0,Москва,156000.0,1.6,"бензин,"
Hyundai,Solaris,2014,968000.0,Москва,147382.0,1.6,"бензин,"
Hyundai,Solaris,2014,1010000.0,Москва,101944.0,1.4,"бензин,"
Hyundai,Solaris,2019,1544000.0,Москва,57400.0,1.6,"бензин,"
Hyundai,Solaris,2019,1545000.0,Москва,78000.0,1.6,"бензин,"
Hyundai,Solaris,2012,1150000.0,Москва,134224.0,1.4,"бензин,"
Hyundai,Solaris,2019,999999.0,Москва,185000.0,1.4,"бензин,"
Hyundai,Solaris,2015,799000.0,Москва,84200.0,1.4,"бензин,"
Hyundai,Solaris,2016,944000.0,Москва,180000.0,1.6,"бензин,"
Hyundai,Solaris,2016,1135000.0,Москва,5850.0,1.4,"бензин,"
Hyundai,Solaris,2011,686000.0,Москва,210000.0,1.6,"бензин,"
Hyundai,Solaris,2021,1480000.0,Москва,40284.0,1.6,"бензин,"
Hyundai,Solaris,2022,1900000.0,Москва,24933.0,1.6,"бензин,"
Hyundai,Solaris,2011,1035000.0,Москва,85161.0,1.6,"бензин,"
Hyundai,Solaris,2011,615000.0,Москва,348000.0,1.4,"бензин,"
Hyundai,Solaris,2016,1300000.0,Москва,105000.0,1.6,"бензин,"
Hyundai,Solaris,2013,795000.0,Москва,127498.0,1.6,"бензин,"
Hyundai,Solaris,2012,780000.0,Москва,157000.0,1.6,"бензин,"
Hyundai,Solaris,2015,1150000.0,Москва,89000.0,1.6,"бензин,"
Hyundai,Solaris,2018,1010000.0,Москва,235000.0,1.4,"бензин,"
Hyundai,Solaris,2020,1565000.0,Москва,125935.0,1.6,"бензин,"
Hyundai,Solaris,2017,964000.0,Москва,181414.0,1.6,"бензин,"
Hyundai,Solaris,2019,1430000.0,Москва,98326.0,1.6,"бензин,"
Hyundai,Solaris,2020,1369000.0,Москва,126153.0,1.4,"бензин,"
Hyundai,Solaris,2022,2023000.0,Москва,17260.0,1.6,"бензин,"
Hyundai,Solaris,2020,1630000.0,Москва,66000.0,1.6,"бензин,"
Hyundai,Solaris,2012,830000.0,Москва,149270.0,1.6,"бензин,"
Hyundai,Solaris,2015,760000.0,Москва,168000.0,1.4,"бензин,"
Hyundai,Solaris,2017,1200000.0,Москва,91000.0,1.6,"бензин,"
Hyundai,Solaris,2021,1653000.0,Москва,66200.0,1.6,"бензин,"
Hyundai,Solaris,2014,1050000.0,Москва,85340.0,1.6,"бензин,"
Hyundai,Solaris,2019,1350000.0,Москва,96619.0,1.6,"бензин,"
Hyundai,Solaris,2019,1230700.0,Москва,140150.0,1.4,"бензин,"
Hyundai,Solaris,2016,1017000.0,Москва,131000.0,1.6,"бензин,"
Hyundai,Solaris,2020,1610000.0,Москва,51612.0,1.6,"бензин,"
Hyundai,Solaris,2017,1230000.0,Москва,123471.0,1.4,"бензин,"
Hyundai,Solaris,2014,860000.0,Москва,140995.0,1.6,"бензин,"
Hyundai,Solaris,2014,400000.0,Москва,500156.0,1.4,"бензин,"
Hyundai,Solaris,2015,1119000.0,Москва,145763.0,1.6,"бензин,"
Hyundai,Solaris,2014,780000.0,Москва,85300.0,1.4,"бензин,"
Hyundai,Solaris,2021,1820000.0,Москва,46722.0,1.6,"бензин,"
Hyundai,Solaris,2019,1485000.0,Москва,117823.0,1.6,"бензин,"
Hyundai,Solaris,2015,1040000.0,Москва,158831.0,1.6,"бензин,"
Hyundai,Solaris,2018,1285000.0,Москва,46272.0,1.4,"бензин,"
Hyundai,Solaris,2019,1530000.0,Москва,175000.0,1.6,"бензин,"
Hyundai,Solaris,2015,910000.0,Москва,152000.0,1.4,"бензин,"
Hyundai,Solaris,2021,1685000.0,Москва,47202.0,1.6,"бензин,"
Hyundai,Solaris,2014,779000.0,Москва,256185.0,1.6,"бензин,"
Hyundai,Solaris,2019,1565000.0,Москва,91000.0,1.6,"бензин,"
Hyundai,Solaris,2015,989000.0,Москва,93747.0,1.6,"бензин,"
Hyundai,Solaris,2021,1641000.0,Москва,36190.0,1.6,"бензин,"
Hyundai,Solaris,2020,1580000.0,Москва,84500.0,1.4,"бензин,"
Hyundai,Solaris,2019,1385000.0,Москва,87950.0,1.6,"бензин,"
Hyundai,Solaris,2012,605000.0,Москва,201338.0,1.4,"бензин,"
Hyundai,Solaris,2021,1509000.0,Москва,73152.0,1.6,"бензин,"
Hyundai,Solaris,2018,1220000.0,Москва,67553.0,1.6,"бензин,"
Hyundai,Solaris,2018,1750000.0,Москва,67000.0,1.6,"бензин,"
Hyundai,Solaris,2019,1580000.0,Москва,83000.0,1.6,"бензин,"
Hyundai,Solaris,2020,1480000.0,Москва,74395.0,1.4,"бензин,"
Hyundai,Solaris,2020,1449000.0,Москва,72000.0,1.6,"бензин,"
Hyundai,Solaris,2022,1970000.0,Москва,8228.0,1.6,"бензин,"
Hyundai,Solaris,2022,1950000.0,Москва,16013.0,1.6,"бензин,"
Hyundai,Solaris,2022,1930000.0,Москва,26873.0,1.6,"бензин,"
Hyundai,Solaris,2011,745000.0,Москва,160000.0,1.4,"бензин,"
Hyundai,Solaris,2014,759000.0,Москва,198000.0,1.6,"бензин,"
Hyundai,Solaris,2018,1030000.0,Москва,52557.0,1.4,"бензин,"
Hyundai,Solaris,2021,1750000.0,Москва,59086.0,1.6,"бензин,"
Hyundai,Solaris,2012,774000.0,Москва,81900.0,1.6,"бензин,"
Hyundai,Solaris,2020,1678000.0,Москва,58500.0,1.6,"бензин,"
Hyundai,Solaris,2014,700000.0,Москва,336000.0,1.6,"бензин,"
Hyundai,Solaris,2020,1387000.0,Москва,79794.0,1.6,"бензин,"
Hyundai,Solaris,2020,1580000.0,Москва,62865.0,1.6,"бензин,"
Hyundai,Solaris,2015,1125000.0,Москва,150000.0,1.6,"бензин,"
Hyundai,Solaris,2020,1686000.0,Москва,17538.0,1.6,"бензин,"
Hyundai,Solaris,2019,1700000.0,Москва,23387.0,1.6,"бензин,"
Hyundai,Solaris,2020,1687000.0,Москва,50248.0,1.6,"бензин,"
Hyundai,Solaris,2014,1087000.0,Москва,135663.0,1.6,"бензин,"
Hyundai,Solaris,2021,1825000.0,Москва,11338.0,1.6,"бензин,"
Hyundai,Solaris,2013,1045000.0,Москва,149711.0,1.6,"бензин,"
Hyundai,Solaris,2017,1490000.0,Москва,43000.0,1.4,"бензин,"
Hyundai,Solaris,2012,995000.0,Москва,178464.0,1.6,"бензин,"
Hyundai,Solaris,2013,975000.0,Москва,159402.0,1.6,"бензин,"
Hyundai,Solaris,2012,888000.0,Москва,169500.0,1.6,"бензин,"
Hyundai,Solaris,2018,850000.0,Москва,409000.0,1.4,"бензин,"
Hyundai,Solaris,2021,1270000.0,Москва,156299.0,1.6,"бензин,"
Hyundai,Solaris,2016,549000.0,Москва,90000.0,1.4,"бензин,"
Hyundai,Solaris,2013,900000.0,Москва,154200.0,1.6,"бензин,"
Hyundai,Solaris,2019,1335000.0,Москва,46672.0,1.4,"бензин,"
Hyundai,Solaris,2014,732000.0,Москва,207747.0,1.6,"бензин,"
Hyundai,Solaris,2012,620000.0,Москва,252108.0,1.6,"бензин,"
Hyundai,Solaris,2015,688888.0,Москва,365000.0,1.4,"бензин,"
Hyundai,Solaris,2014,704000.0,Москва,214095.0,1.6,"бензин,"
Hyundai,Solaris,2021,1935000.0,Москва,19303.0,1.6,"бензин,"
Hyundai,Solaris,2013,882000.0,Москва,123189.0,1.6,"бензин,"
Hyundai,Solaris,2022,1810000.0,Москва,28237.0,1.6,"бензин,"
Hyundai,Solaris,2020,1250000.0,Москва,160000.0,1.4,"бензин,"
Hyundai,Solaris,2017,1320000.0,Москва,81882.0,1.6,"бензин,"
Hyundai,Solaris,2017,1220000.0,Москва,137969.0,1.4,"бензин,"
Hyundai,Solaris,2014,1020000.0,Москва,101800.0,1.4,"бензин,"
Hyundai,Solaris,2021,1520000.0,Москва,126000.0,1.6,"бензин,"
Hyundai,Solaris,2014,1200000.0,Москва,96500.0,1.6,"бензин,"
Hyundai,Solaris,2011,651000.0,Москва,184003.0,1.6,"бензин,"
Hyundai,Solaris,2021,1579000.0,Москва,88900.0,1.6,"бензин,"
Hyundai,Solaris,2021,1730000.0,Москва,61400.0,1.6,"бензин,"
Hyundai,Solaris,2021,1800000.0,Москва,24457.0,1.6,"бензин,"
Hyundai,Solaris,2012,470000.0,Москва,400000.0,1.4,"бензин,"
Hyundai,Solaris,2012,662000.0,Москва,176859.0,1.4,"бензин,"
Hyundai,Solaris,2012,960000.0,Москва,157000.0,1.6,"бензин,"
Hyundai,Solaris,2021,1299000.0,Москва,100000.0,1.6,"бензин,"
Hyundai,Solaris,2020,1450000.0,Москва,139692.0,1.6,"бензин,"
Hyundai,Solaris,2014,985000.0,Москва,40653.0,1.4,"бензин,"
Hyundai,Solaris,2019,1229000.0,Москва,39440.0,1.4,"бензин,"
Hyundai,Solaris,2019,1238000.0,Москва,76885.0,1.4,"бензин,"
Hyundai,Solaris,2015,950000.0,Москва,56511.0,1.6,"бензин,"
Hyundai,Solaris,2021,1578000.0,Москва,54000.0,1.6,"бензин,"
Hyundai,Solaris,2017,1190000.0,Москва,134271.0,1.6,"бензин,"
Hyundai,Solaris,2013,770000.0,Москва,168094.0,1.6,"бензин,"
Hyundai,Solaris,2012,848000.0,Москва,178384.0,1.6,"бензин,"
Hyundai,Solaris,2016,900000.0,Москва,110000.0,1.4,"бензин,"
Hyundai,Solaris,2013,870000.0,Москва,176000.0,1.6,"бензин,"
Hyundai,Solaris,2022,1700000.0,Москва,86263.0,1.6,"бензин,"
Hyundai,Solaris,2014,911000.0,Москва,170000.0,1.4,"бензин,"
Hyundai,Solaris,2018,965000.0,Москва,131795.0,1.4,"бензин,"
Hyundai,Solaris,2012,645000.0,Москва,366000.0,1.6,"бензин,"
Hyundai,Solaris,2018,1450000.0,Москва,61674.0,1.6,"бензин,"
Hyundai,Solaris,2012,650000.0,Москва,271300.0,1.6,"бензин,"
Hyundai,Solaris,2011,748000.0,Москва,230000.0,1.4,"бензин,"
Hyundai,Solaris,2018,1480000.0,Москва,110000.0,1.6,"бензин,"
Hyundai,Solaris,2011,720000.0,Москва,137000.0,1.4,"бензин,"
